ans_id,q_id,answer,is_correct,created_at,upated_at
70,18,hot hard,False,2000-11-25,2000-11-25
71,18,relationship everyone,False,2007-03-28,2007-03-28
72,18,at million,False,1980-06-22,1980-06-22
73,19,hard should,False,1974-11-16,1974-11-16
74,19,many plan,True,1971-06-22,1971-06-22
75,19,require especially,False,2015-08-17,2015-08-17
76,19,cell contain,False,1970-01-13,1970-01-13
77,20,here visit,False,1974-11-18,1974-11-18
78,20,involve consider,True,1974-10-19,1974-10-19
79,20,after thousand,False,2018-10-12,2018-10-12
80,20,race edge,False,1976-04-10,1976-04-10
81,21,outside rate,True,1994-09-01,1994-09-01
82,21,doctor some,False,1979-10-02,1979-10-02
83,21,future anyone,False,1970-02-15,1970-02-15
84,21,fact majority,False,1973-12-31,1973-12-31
85,22,interesting commercial,True,1978-04-01,1978-04-01
86,22,three spend,False,2010-10-19,2010-10-19
87,22,near collection,False,2010-01-14,2010-01-14
88,22,suggest feel,False,1991-12-27,1991-12-27
89,23,agency high,True,1999-08-21,1999-08-21
90,23,catch analysis,False,2015-11-04,2015-11-04
91,23,full like,False,1972-04-20,1972-04-20
92,23,responsibility management,False,2013-01-15,2013-01-15
93,24,together southern,False,1996-11-12,1996-11-12
94,24,point you,True,1972-02-04,1972-02-04
95,24,friend body,False,1993-11-29,1993-11-29
96,24,party us,False,2016-05-10,2016-05-10
97,25,American but,False,2003-09-28,2003-09-28
98,25,month magazine,False,1974-07-15,1974-07-15
99,25,who sure,True,2019-08-17,2019-08-17
100,25,quality human,False,2020-10-07,2020-10-07
101,26,television trial,True,1990-11-07,1990-11-07
102,26,necessary politics,False,1983-03-24,1983-03-24
103,26,religious affect,False,1987-02-03,1987-02-03
104,26,officer party,False,1979-02-20,1979-02-20
105,27,reason month,True,2014-04-15,2014-04-15
106,27,one popular,False,2020-10-19,2020-10-19
107,27,bar tough,False,2021-02-16,2021-02-16
108,27,if executive,False,1980-04-24,1980-04-24
109,28,star travel,True,1988-06-28,1988-06-28
110,28,onto power,False,2013-02-11,2013-02-11
111,28,store main,False,1983-05-20,1983-05-20
112,28,society civil,False,2011-01-18,2011-01-18
113,29,town special,True,1988-09-18,1988-09-18
114,29,land for,False,2008-03-28,2008-03-28
115,29,whose surface,False,1984-04-09,1984-04-09
116,29,say none,False,1973-05-21,1973-05-21
117,30,care beat,False,2018-06-29,2018-06-29
118,30,policy address,False,1998-01-14,1998-01-14
119,30,see or,False,1996-12-20,1996-12-20
120,30,research his,True,2008-02-02,2008-02-02
121,31,place available,True,2017-04-25,2017-04-25
122,31,mind sea,False,1983-03-06,1983-03-06
123,31,significant quality,False,1986-04-23,1986-04-23
124,31,meet certain,False,1991-01-12,1991-01-12
125,32,too industry,True,1976-05-26,1976-05-26
126,32,yes them,False,1985-08-03,1985-08-03
127,32,wall lead,False,1985-01-19,1985-01-19
128,32,receive pay,False,2018-03-30,2018-03-30
129,33,perhaps indicate,False,1985-11-12,1985-11-12
130,33,need side,True,1986-06-27,1986-06-27
131,33,box table,False,2012-04-02,2012-04-02
132,33,receive draw,False,2006-09-14,2006-09-14
133,34,power hold,True,2017-03-19,2017-03-19
134,34,Mr writer,False,1992-10-16,1992-10-16
135,34,require in,False,2014-11-23,2014-11-23
136,34,bag seat,False,1998-03-31,1998-03-31
137,35,will including,False,1996-06-11,1996-06-11
138,35,less public,False,1973-04-18,1973-04-18
139,35,certain sing,False,1986-04-26,1986-04-26
140,35,land agency,True,2001-12-03,2001-12-03
141,36,avoid attack,False,1997-02-22,1997-02-22
142,36,believe six,True,1984-12-07,1984-12-07
143,36,financial because,False,1981-01-25,1981-01-25
144,36,probably despite,False,1973-01-07,1973-01-07
145,37,none though,True,2009-03-15,2009-03-15
146,37,next certain,False,2019-01-27,2019-01-27
147,37,kind current,False,2007-10-27,2007-10-27
148,37,half prevent,False,2000-10-05,2000-10-05
149,38,either school,True,2006-10-16,2006-10-16
150,38,get like,False,2014-09-25,2014-09-25
151,38,investment home,False,2017-01-03,2017-01-03
152,38,figure some,False,2006-10-12,2006-10-12
153,39,how risk,False,1973-01-18,1973-01-18
154,39,end major,True,1987-02-11,1987-02-11
155,39,wear role,False,2018-03-08,2018-03-08
156,39,experience no,False,1992-05-03,1992-05-03
157,40,argue television,False,2014-12-05,2014-12-05
158,40,line personal,False,1995-09-29,1995-09-29
159,40,occur push,False,1976-10-21,1976-10-21
160,40,admit together,True,2020-09-22,2020-09-22
161,41,detail finish,False,2013-02-07,2013-02-07
162,41,up thought,True,1972-12-29,1972-12-29
163,41,marriage prevent,False,1980-06-14,1980-06-14
164,41,media back,False,1983-12-03,1983-12-03
165,42,individual wish,False,2020-07-29,2020-07-29
166,42,number improve,False,1994-04-22,1994-04-22
167,42,bag college,True,2002-05-29,2002-05-29
168,42,a and,False,1992-06-02,1992-06-02
169,43,American collection,False,2002-01-28,2002-01-28
170,43,station perhaps,False,1980-02-15,1980-02-15
171,43,exactly small,False,1999-03-02,1999-03-02
172,43,if ahead,True,1975-01-23,1975-01-23
173,44,significant throw,False,1994-02-09,1994-02-09
174,44,meet factor,False,1984-04-23,1984-04-23
175,44,their join,False,1995-09-21,1995-09-21
176,44,charge actually,True,1986-06-17,1986-06-17
177,45,civil significant,True,2010-02-14,2010-02-14
178,45,force lead,False,1981-12-17,1981-12-17
179,45,sister laugh,False,1994-02-27,1994-02-27
180,45,police husband,False,2004-04-21,2004-04-21
181,46,would power,False,1990-03-05,1990-03-05
182,46,group century,True,1996-09-06,1996-09-06
183,46,ahead floor,False,2016-10-30,2016-10-30
184,46,garden news,False,2020-01-29,2020-01-29
185,47,church deal,False,1986-11-03,1986-11-03
186,47,remember deep,False,2018-07-01,2018-07-01
187,47,sing human,True,2002-05-09,2002-05-09
188,47,fine movement,False,2013-09-15,2013-09-15
189,48,blood have,False,2009-07-22,2009-07-22
190,48,exactly speak,True,2001-12-22,2001-12-22
191,48,open pick,False,2012-05-14,2012-05-14
192,48,purpose walk,False,2019-09-12,2019-09-12
193,49,us sort,True,2009-07-09,2009-07-09
194,49,information camera,False,1995-11-27,1995-11-27
195,49,college tree,False,1975-05-23,1975-05-23
196,49,performance government,False,1974-08-01,1974-08-01
197,50,much determine,False,1983-04-28,1983-04-28
198,50,above analysis,False,1990-03-28,1990-03-28
199,50,else interview,True,2012-03-05,2012-03-05
200,50,involve pattern,False,1984-04-28,1984-04-28
201,51,technology small,False,2010-01-21,2010-01-21
202,51,maintain ever,False,1974-11-29,1974-11-29
203,51,religious fund,True,1977-05-01,1977-05-01
204,51,treatment hand,False,1973-03-03,1973-03-03
205,52,on series,False,2007-05-31,2007-05-31
206,52,company us,True,2007-07-11,2007-07-11
207,52,assume mind,False,2011-01-26,2011-01-26
208,52,senior nearly,False,1996-08-21,1996-08-21
209,53,own energy,False,2005-08-22,2005-08-22
210,53,blue church,True,2020-07-14,2020-07-14
211,53,while growth,False,2006-02-24,2006-02-24
212,53,either real,False,1991-12-01,1991-12-01
213,54,appear national,False,1999-08-03,1999-08-03
214,54,color model,False,1993-11-03,1993-11-03
215,54,your between,False,2019-05-07,2019-05-07
216,54,term treatment,True,1997-12-10,1997-12-10
217,55,they he,False,1994-01-20,1994-01-20
218,55,table technology,True,1978-10-06,1978-10-06
219,55,senior model,False,2006-11-03,2006-11-03
220,55,blue late,False,1999-09-01,1999-09-01
221,56,kitchen through,True,2020-03-28,2020-03-28
222,56,miss wear,False,1974-10-16,1974-10-16
223,56,explain produce,False,2009-05-28,2009-05-28
224,56,education accept,False,2017-10-19,2017-10-19
225,57,green person,False,2003-06-20,2003-06-20
226,57,management sing,False,2014-04-28,2014-04-28
227,57,impact perhaps,True,1982-05-05,1982-05-05
228,57,practice compare,False,1970-07-18,1970-07-18
229,58,why call,False,1985-06-19,1985-06-19
230,58,training eat,False,1991-07-13,1991-07-13
231,58,series least,False,2007-07-25,2007-07-25
232,58,question cell,True,2013-12-10,2013-12-10
233,59,likely age,False,1974-06-02,1974-06-02
234,59,none game,False,1974-06-12,1974-06-12
235,59,a usually,False,1988-03-27,1988-03-27
236,59,study store,True,2001-11-18,2001-11-18
237,60,window start,False,2016-11-24,2016-11-24
238,60,election peace,True,1984-10-31,1984-10-31
239,60,challenge soon,False,2004-04-24,2004-04-24
240,60,society example,False,2002-01-08,2002-01-08
241,61,sense amount,False,2015-05-31,2015-05-31
242,61,technology involve,True,2006-06-02,2006-06-02
243,61,air before,False,1994-12-31,1994-12-31
244,61,explain sit,False,2003-02-20,2003-02-20
245,62,civil each,True,1992-04-06,1992-04-06
246,62,whose street,False,2007-02-18,2007-02-18
247,62,past major,False,2019-04-09,2019-04-09
248,62,majority hundred,False,1990-11-14,1990-11-14
249,63,else after,False,1994-01-05,1994-01-05
250,63,during open,False,1979-10-17,1979-10-17
251,63,personal find,True,1993-04-01,1993-04-01
252,63,situation turn,False,2010-06-24,2010-06-24
253,64,charge must,True,2007-09-30,2007-09-30
254,64,tonight PM,False,1989-02-24,1989-02-24
255,64,court skin,False,2015-08-23,2015-08-23
256,64,across part,False,2006-05-06,2006-05-06
257,65,middle four,False,1977-10-23,1977-10-23
258,65,see discussion,False,2018-02-01,2018-02-01
259,65,treatment drug,False,2012-06-01,2012-06-01
260,65,operation particularly,True,1987-05-29,1987-05-29
261,66,image time,False,2005-07-25,2005-07-25
262,66,grow machine,True,2008-07-15,2008-07-15
263,66,trade meet,False,2007-06-28,2007-06-28
264,66,information listen,False,1993-02-22,1993-02-22
265,67,make hotel,False,2005-02-25,2005-02-25
266,67,only least,False,2008-03-09,2008-03-09
267,67,case institution,False,1998-02-13,1998-02-13
268,67,pull risk,True,2004-02-14,2004-02-14
269,68,tell near,True,1992-07-15,1992-07-15
270,68,institution reason,False,2019-01-28,2019-01-28
271,68,hand anyone,False,1976-01-19,1976-01-19
272,68,next provide,False,1993-02-19,1993-02-19
273,69,along either,True,2004-03-01,2004-03-01
274,69,door middle,False,2010-05-27,2010-05-27
275,69,everybody control,False,1991-06-09,1991-06-09
276,69,name image,False,1979-04-29,1979-04-29
277,70,level him,False,1999-11-09,1999-11-09
278,70,effect pass,True,1992-10-09,1992-10-09
279,70,share little,False,1979-01-03,1979-01-03
280,70,price conference,False,1992-01-24,1992-01-24
281,71,quality note,False,1998-05-06,1998-05-06
282,71,hard bag,False,1990-09-01,1990-09-01
283,71,recognize though,False,2013-01-08,2013-01-08
284,71,authority table,True,1987-08-25,1987-08-25
285,72,every us,False,1983-09-20,1983-09-20
286,72,offer individual,False,1981-01-18,1981-01-18
287,72,raise several,True,2020-01-15,2020-01-15
288,72,note watch,False,1984-12-30,1984-12-30
289,73,piece ask,False,1974-05-02,1974-05-02
290,73,low add,False,1979-12-08,1979-12-08
291,73,protect road,False,2011-07-07,2011-07-07
292,73,majority ok,True,1999-04-03,1999-04-03
293,74,civil figure,False,1999-08-08,1999-08-08
294,74,air air,False,1981-11-03,1981-11-03
295,74,choose argue,False,1980-09-06,1980-09-06
296,74,about value,True,1979-08-14,1979-08-14
297,75,lay town,True,1987-10-09,1987-10-09
298,75,level body,False,1975-07-25,1975-07-25
299,75,fast help,False,2000-04-28,2000-04-28
300,75,role break,False,1999-11-22,1999-11-22
301,76,song little,False,1974-06-17,1974-06-17
302,76,care open,False,1994-12-24,1994-12-24
303,76,lot sort,True,1994-02-06,1994-02-06
304,76,enough firm,False,1987-06-07,1987-06-07
305,77,natural responsibility,False,1993-01-18,1993-01-18
306,77,start public,False,1981-01-14,1981-01-14
307,77,yet gas,True,1989-01-03,1989-01-03
308,77,school daughter,False,1980-08-03,1980-08-03
309,78,require draw,True,1984-10-09,1984-10-09
310,78,thus keep,False,1989-06-14,1989-06-14
311,78,throughout never,False,2010-02-11,2010-02-11
312,78,ever even,False,1992-07-03,1992-07-03
313,79,item develop,True,2002-01-29,2002-01-29
314,79,read billion,False,2016-02-12,2016-02-12
315,79,sea growth,False,1991-10-09,1991-10-09
316,79,analysis plant,False,2005-06-30,2005-06-30
317,80,enjoy true,False,1975-05-14,1975-05-14
318,80,center free,False,1973-10-19,1973-10-19
319,80,style according,True,1977-07-29,1977-07-29
320,80,new fill,False,1993-04-24,1993-04-24
321,81,can question,False,2020-02-09,2020-02-09
322,81,happen cold,False,1978-10-20,1978-10-20
323,81,ball memory,False,1973-10-22,1973-10-22
324,81,wall themselves,True,2001-01-08,2001-01-08
325,82,real single,False,1986-01-31,1986-01-31
326,82,most area,False,1975-06-27,1975-06-27
327,82,study professor,False,1987-05-06,1987-05-06
328,82,history bed,True,2011-04-30,2011-04-30
329,83,condition wife,False,2012-02-26,2012-02-26
330,83,standard financial,True,1970-10-27,1970-10-27
331,83,majority moment,False,1998-04-10,1998-04-10
332,83,throughout home,False,1977-09-01,1977-09-01
333,84,mind grow,True,1985-01-23,1985-01-23
334,84,minute current,False,1975-09-16,1975-09-16
335,84,exist exactly,False,1988-07-30,1988-07-30
336,84,put clearly,False,2006-07-06,2006-07-06
337,85,fine woman,False,1990-12-22,1990-12-22
338,85,if pull,False,2004-02-24,2004-02-24
339,85,federal manager,True,1974-04-23,1974-04-23
340,85,far care,False,2005-07-19,2005-07-19
341,86,property program,False,1998-11-03,1998-11-03
342,86,teacher herself,False,2001-01-18,2001-01-18
343,86,find possible,False,1988-10-09,1988-10-09
344,86,election sister,True,1992-04-30,1992-04-30
345,87,change personal,True,1998-06-14,1998-06-14
346,87,really sport,False,1980-08-04,1980-08-04
347,87,maybe over,False,2005-09-18,2005-09-18
348,87,discuss soon,False,2011-01-20,2011-01-20
349,88,throw free,False,2002-11-08,2002-11-08
350,88,method lay,True,2007-01-16,2007-01-16
351,88,the quickly,False,2000-06-24,2000-06-24
352,88,appear every,False,2020-11-20,2020-11-20
353,89,reflect finally,True,2004-05-02,2004-05-02
354,89,position purpose,False,1984-04-02,1984-04-02
355,89,consider try,False,1994-01-08,1994-01-08
356,89,according simply,False,1989-04-14,1989-04-14
357,90,run big,False,2020-11-03,2020-11-03
358,90,attorney will,False,1983-04-15,1983-04-15
359,90,century certainly,True,2006-03-13,2006-03-13
360,90,station data,False,1992-04-09,1992-04-09
361,91,coach management,False,1974-01-10,1974-01-10
362,91,travel mother,True,2007-02-09,2007-02-09
363,91,than build,False,1992-03-22,1992-03-22
364,91,sound traditional,False,2006-05-20,2006-05-20
365,92,any general,True,2007-08-27,2007-08-27
366,92,really Republican,False,1976-05-18,1976-05-18
367,92,apply century,False,1975-06-09,1975-06-09
368,92,sometimes back,False,1988-09-10,1988-09-10
369,93,sound anything,False,1970-12-30,1970-12-30
370,93,especially food,False,1981-11-06,1981-11-06
371,93,sea protect,True,1996-05-11,1996-05-11
372,93,race field,False,1982-02-10,1982-02-10
373,94,yard send,False,2012-03-08,2012-03-08
374,94,hand top,False,2019-05-01,2019-05-01
375,94,blood task,False,2001-05-17,2001-05-17
376,94,move cup,True,1978-11-26,1978-11-26
377,95,health majority,False,2010-08-18,2010-08-18
378,95,light cup,True,2017-10-10,2017-10-10
379,95,marriage social,False,1975-12-09,1975-12-09
380,95,week some,False,1988-08-03,1988-08-03
381,96,another only,True,2006-01-23,2006-01-23
382,96,cultural law,False,2007-06-02,2007-06-02
383,96,tend easy,False,1981-03-25,1981-03-25
384,96,follow at,False,1998-11-13,1998-11-13
385,97,increase seven,False,2014-05-16,2014-05-16
386,97,including establish,True,1990-01-25,1990-01-25
387,97,dinner probably,False,1983-04-29,1983-04-29
388,97,position too,False,1973-09-25,1973-09-25
389,98,bed in,True,2007-02-06,2007-02-06
390,98,end affect,False,1993-10-15,1993-10-15
391,98,necessary little,False,1991-04-30,1991-04-30
392,98,back cold,False,2007-06-22,2007-06-22
393,99,this owner,False,2008-07-29,2008-07-29
394,99,size major,True,1989-08-03,1989-08-03
395,99,apply art,False,1976-02-12,1976-02-12
396,99,live nor,False,2015-08-31,2015-08-31
397,100,opportunity food,False,2020-02-14,2020-02-14
398,100,truth set,True,1984-11-01,1984-11-01
399,100,should plant,False,1981-06-30,1981-06-30
400,100,her road,False,1976-02-27,1976-02-27
401,101,member either,False,2015-02-27,2015-02-27
402,101,program Democrat,False,2013-10-03,2013-10-03
403,101,cell him,False,2010-03-04,2010-03-04
404,101,base beat,True,2018-07-29,2018-07-29
405,102,whole day,True,2020-12-21,2020-12-21
406,102,charge answer,False,2014-12-07,2014-12-07
407,102,second despite,False,2017-05-17,2017-05-17
408,102,certain wife,False,1980-06-07,1980-06-07
409,103,outside relate,False,2019-02-28,2019-02-28
410,103,statement interest,False,2008-04-16,2008-04-16
411,103,old doctor,False,2020-12-13,2020-12-13
412,103,land event,True,2010-04-20,2010-04-20
413,104,consider dream,False,1990-04-23,1990-04-23
414,104,method name,True,2017-06-05,2017-06-05
415,104,economy visit,False,2018-09-28,2018-09-28
416,104,particular bit,False,1996-06-05,1996-06-05
417,105,low third,True,2007-12-01,2007-12-01
418,105,travel ten,False,2013-10-23,2013-10-23
419,105,fight picture,False,1986-06-29,1986-06-29
420,105,eat least,False,1991-07-24,1991-07-24
421,106,message begin,False,1981-08-16,1981-08-16
422,106,natural age,False,1979-02-23,1979-02-23
423,106,herself yet,False,1998-07-07,1998-07-07
424,106,us near,True,1989-10-26,1989-10-26
425,107,language western,False,1997-05-08,1997-05-08
426,107,go gun,False,1972-07-17,1972-07-17
427,107,carry late,False,1972-09-28,1972-09-28
428,107,sign language,True,1978-11-11,1978-11-11
429,108,trip tree,False,1976-08-27,1976-08-27
430,108,movie happy,False,2013-11-23,2013-11-23
431,108,argue me,False,2012-05-03,2012-05-03
432,108,real here,True,1996-07-06,1996-07-06
433,109,who light,True,1983-10-17,1983-10-17
434,109,yeah study,False,2003-02-19,2003-02-19
435,109,future like,False,1987-12-10,1987-12-10
436,109,recognize know,False,1995-09-01,1995-09-01
437,110,continue city,True,2001-05-08,2001-05-08
438,110,idea person,False,2014-04-18,2014-04-18
439,110,per act,False,1991-06-29,1991-06-29
440,110,exactly physical,False,2009-06-07,2009-06-07
441,111,skin keep,False,2005-06-19,2005-06-19
442,111,place box,True,2017-08-02,2017-08-02
443,111,assume rather,False,2005-11-25,2005-11-25
444,111,blood necessary,False,2013-01-27,2013-01-27
445,112,end hope,True,2019-12-23,2019-12-23
446,112,dog which,False,2019-01-09,2019-01-09
447,112,shoulder tend,False,1998-07-16,1998-07-16
448,112,color language,False,1999-07-14,1999-07-14
449,113,but speech,True,2013-09-24,2013-09-24
450,113,subject sound,False,1983-10-31,1983-10-31
451,113,yard item,False,1997-11-22,1997-11-22
452,113,staff arm,False,2019-06-24,2019-06-24
453,114,lawyer serve,False,2011-12-26,2011-12-26
454,114,drug entire,True,2014-07-29,2014-07-29
455,114,always gun,False,1989-04-16,1989-04-16
456,114,chance dream,False,1971-07-08,1971-07-08
457,115,firm or,False,1976-06-11,1976-06-11
458,115,behavior some,False,2018-06-10,2018-06-10
459,115,travel its,False,2012-08-01,2012-08-01
460,115,while international,True,2007-06-07,2007-06-07
461,116,also memory,True,2017-01-25,2017-01-25
462,116,prepare sport,False,1998-01-15,1998-01-15
463,116,gas soon,False,2010-01-15,2010-01-15
464,116,fire run,False,1989-11-20,1989-11-20
465,117,who alone,True,1989-07-13,1989-07-13
466,117,success ground,False,1993-07-16,1993-07-16
467,117,thus camera,False,2004-02-12,2004-02-12
468,117,south recognize,False,1991-04-04,1991-04-04
469,118,one through,False,2017-04-05,2017-04-05
470,118,see finally,False,1979-06-30,1979-06-30
471,118,most understand,True,1985-04-06,1985-04-06
472,118,organization lose,False,1984-01-15,1984-01-15
473,119,yard partner,False,1988-08-10,1988-08-10
474,119,my green,False,1976-04-18,1976-04-18
475,119,along make,True,1990-05-27,1990-05-27
476,119,catch evidence,False,2014-10-11,2014-10-11
477,120,perhaps teach,False,2019-06-21,2019-06-21
478,120,able of,False,1984-09-26,1984-09-26
479,120,off age,False,2015-11-11,2015-11-11
480,120,few write,True,1998-06-10,1998-06-10
481,121,old eat,False,2005-06-01,2005-06-01
482,121,official occur,True,1996-10-26,1996-10-26
483,121,enjoy image,False,1978-10-06,1978-10-06
484,121,factor carry,False,2016-09-04,2016-09-04
485,122,true top,False,2016-12-17,2016-12-17
486,122,simple sell,True,1988-11-18,1988-11-18
487,122,miss speak,False,2003-12-18,2003-12-18
488,122,method realize,False,2008-09-12,2008-09-12
489,123,business throughout,False,1983-06-07,1983-06-07
490,123,option policy,False,1990-12-02,1990-12-02
491,123,defense smile,True,1996-08-25,1996-08-25
492,123,culture throughout,False,2011-05-30,2011-05-30
493,124,hold already,False,1977-12-15,1977-12-15
494,124,institution opportunity,False,2012-08-30,2012-08-30
495,124,of accept,True,2020-01-18,2020-01-18
496,124,room name,False,1977-07-07,1977-07-07
497,125,television would,False,1980-01-03,1980-01-03
498,125,enjoy break,False,2017-07-28,2017-07-28
499,125,campaign general,True,1996-01-28,1996-01-28
500,125,let public,False,2009-08-22,2009-08-22
501,126,able college,False,1995-06-05,1995-06-05
502,126,skill before,False,1972-05-18,1972-05-18
503,126,social enjoy,False,1992-06-23,1992-06-23
504,126,bit generation,True,2001-11-29,2001-11-29
505,127,line son,False,1974-11-24,1974-11-24
506,127,light head,True,1990-09-10,1990-09-10
507,127,ask rest,False,1982-05-20,1982-05-20
508,127,month voice,False,2016-08-29,2016-08-29
509,128,carry east,False,2002-04-21,2002-04-21
510,128,start federal,False,1977-06-14,1977-06-14
511,128,else mean,False,2008-01-29,2008-01-29
512,128,building so,True,2006-05-25,2006-05-25
513,129,behavior already,False,1991-10-17,1991-10-17
514,129,nothing nor,True,1988-11-04,1988-11-04
515,129,important people,False,1976-03-24,1976-03-24
516,129,policy speak,False,2008-08-28,2008-08-28
517,130,involve most,True,2001-05-24,2001-05-24
518,130,TV ahead,False,2006-08-22,2006-08-22
519,130,never peace,False,1982-02-12,1982-02-12
520,130,fund word,False,1979-09-17,1979-09-17
521,131,budget book,True,1989-09-21,1989-09-21
522,131,represent another,False,1997-12-02,1997-12-02
523,131,goal happy,False,1985-08-06,1985-08-06
524,131,enough cause,False,2009-11-03,2009-11-03
525,132,officer message,False,1983-11-21,1983-11-21
526,132,situation generation,False,1997-11-18,1997-11-18
527,132,dream organization,False,1999-04-14,1999-04-14
528,132,three adult,True,1993-01-31,1993-01-31
529,133,so present,True,2003-04-24,2003-04-24
530,133,information night,False,1978-04-21,1978-04-21
531,133,machine ok,False,1991-11-01,1991-11-01
532,133,call hundred,False,2007-12-07,2007-12-07
533,134,seven before,False,1982-05-28,1982-05-28
534,134,rich medical,True,1994-02-25,1994-02-25
535,134,church worry,False,1995-11-11,1995-11-11
536,134,than law,False,1979-11-14,1979-11-14
537,135,vote coach,True,1985-02-09,1985-02-09
538,135,image leg,False,1993-12-05,1993-12-05
539,135,majority exist,False,2004-05-02,2004-05-02
540,135,necessary win,False,1994-06-14,1994-06-14
541,136,recognize part,False,1996-07-19,1996-07-19
542,136,imagine position,True,2016-12-12,2016-12-12
543,136,success remember,False,1999-07-15,1999-07-15
544,136,form four,False,1974-08-27,1974-08-27
545,137,say dog,False,2019-03-28,2019-03-28
546,137,son cut,False,1978-07-20,1978-07-20
547,137,measure list,True,2002-11-18,2002-11-18
548,137,idea near,False,2001-10-18,2001-10-18
549,138,smile effort,True,1985-09-21,1985-09-21
550,138,yeah now,False,1986-09-05,1986-09-05
551,138,describe effort,False,2005-06-28,2005-06-28
552,138,school Mrs,False,2008-12-17,2008-12-17
553,139,television single,False,1998-11-20,1998-11-20
554,139,not job,True,2007-01-06,2007-01-06
555,139,with Republican,False,1982-05-06,1982-05-06
556,139,trouble eat,False,1979-01-25,1979-01-25
557,140,in identify,False,1975-03-26,1975-03-26
558,140,authority green,False,1986-03-02,1986-03-02
559,140,certain build,True,1982-09-15,1982-09-15
560,140,civil scientist,False,1981-01-28,1981-01-28
561,141,begin rate,False,2017-12-13,2017-12-13
562,141,kid action,False,1990-08-12,1990-08-12
563,141,audience charge,False,2001-12-31,2001-12-31
564,141,staff act,True,1972-09-06,1972-09-06
565,142,capital will,False,1971-12-20,1971-12-20
566,142,ground quite,False,1991-05-17,1991-05-17
567,142,else glass,True,2003-01-25,2003-01-25
568,142,recent green,False,2003-04-16,2003-04-16
569,143,college event,False,1988-11-04,1988-11-04
570,143,health remain,True,2008-06-04,2008-06-04
571,143,talk government,False,1975-09-15,1975-09-15
572,143,road house,False,1986-02-10,1986-02-10
